"Player_ID","Game_ID","Team","season_type","Player","Team_Id","Week","totalTackles","soloTackles","sacks","tacklesForLoss","passesDefended","QBHits","defensiveTouchdowns"
"3129310","401671889",Kansas City Chiefs,post-season,Drue Tranquill,"12",5,"11","7","1","2","0","1","0"
"4362759","401671889",Kansas City Chiefs,post-season,Nick Bolton,"12",5,"9","4","0","2","0","0","0"
"3931399","401671889",Kansas City Chiefs,post-season,Justin Reid,"12",5,"7","5","0","0","0","0","0"
"4361964","401671889",Kansas City Chiefs,post-season,Chamarri Conner,"12",5,"6","3","0","2","0","0","0"
"4426405","401671889",Kansas City Chiefs,post-season,Trent McDuffie,"12",5,"5","4","0","0","0","0","0"
"4058925","401671889",Kansas City Chiefs,post-season,Tershawn Wharton,"12",5,"5","3","0","0","0","0","0"
"17230","401671889",Kansas City Chiefs,post-season,Mike Pennel Jr.,"12",5,"5","2","0","0","0","0","0"
"4426659","401671889",Kansas City Chiefs,post-season,George Karlaftis,"12",5,"4","3","1","1","0","1","0"
"4247726","401671889",Kansas City Chiefs,post-season,Bryan Cook,"12",5,"4","3","0","0","1","0","0"
"4426901","401671889",Kansas City Chiefs,post-season,Leo Chenal,"12",5,"4","3","0","1","0","0","0"
"4685232","401671889",Kansas City Chiefs,post-season,Jaden Hicks,"12",5,"4","3","0","0","0","0","0"
"3929865","401671889",Kansas City Chiefs,post-season,Charles Omenihu,"12",5,"3","2","0","1","0","0","0"
"3122930","401671889",Kansas City Chiefs,post-season,Derrick Nnadi,"12",5,"2","1","0","0","0","0","0"
"4570546","401671889",Kansas City Chiefs,post-season,Swayze Bozeman,"12",5,"2","1","0","0","0","0","0"
"4612387","401671889",Kansas City Chiefs,post-season,Felix Anudike-Uzomah,"12",5,"2","1","0","1","0","0","0"
"4697639","401671889",Kansas City Chiefs,post-season,Jaylen Watson,"12",5,"1","1","0","0","0","0","0"
"4917635","401671889",Kansas City Chiefs,post-season,Joshua Williams,"12",5,"1","1","0","0","0","0","0"
"3915487","401671889",Kansas City Chiefs,post-season,Mike Danna,"12",5,"1","0","0","0","0","0","0"
"3044859","401671889",Kansas City Chiefs,post-season,Chris Jones,"12",5,"0","0","0","0","0","1","0"
"3917657","401671889",Philadelphia Eagles,post-season,Zack Baun,"21",5,"7","3","0","0","1","1","0"
"3693166","401671889",Philadelphia Eagles,post-season,Josh Sweat,"21",5,"6","2","2.5","2","0","3","0"
"3051746","401671889",Philadelphia Eagles,post-season,Oren Burks,"21",5,"5","3","0","0","0","0","0"
"4239699","401671889",Philadelphia Eagles,post-season,Milton Williams,"21",5,"4","3","2","2","0","1","0"
"4682618","401671889",Philadelphia Eagles,post-season,Cooper DeJean,"21",5,"3","3","0","0","1","0","1"
"4686273","401671889",Philadelphia Eagles,post-season,Quinyon Mitchell,"21",5,"3","3","0","0","0","0","0"
"4034953","401671889",Philadelphia Eagles,post-season,C.J. Gardner-Johnson,"21",5,"3","1","0","0","0","0","0"
"4243956","401671889",Philadelphia Eagles,post-season,Reed Blankenship,"21",5,"3","1","0","0","0","0","0"
"4381558","401671889",Philadelphia Eagles,post-season,Jordan Davis,"21",5,"2","2","1","1","0","1","0"
"15863","401671889",Philadelphia Eagles,post-season,Darius Slay Jr.,"21",5,"2","2","0","0","0","0","0"
"4362116","401671889",Philadelphia Eagles,post-season,Moro Ojomo,"21",5,"2","2","0","1","0","0","0"
"4371733","401671889",Philadelphia Eagles,post-season,Kenneth Gainwell,"21",5,"2","2","0","0","0","0","0"
"4571162","401671889",Philadelphia Eagles,post-season,Jalyx Hunt,"21",5,"2","1","0.5","0","0","1","0"
"13239","401671889",Philadelphia Eagles,post-season,Brandon Graham,"21",5,"1","1","0","0","0","0","0"
"4432777","401671889",Philadelphia Eagles,post-season,Jeremiah Trotter Jr.,"21",5,"1","1","0","0","0","0","0"
"2565971","401671889",Philadelphia Eagles,post-season,Rick Lovato,"21",5,"1","0","0","0","0","0","0"
"4431545","401671889",Philadelphia Eagles,post-season,Will Shipley,"21",5,"1","0","0","0","0","0","0"
"3123938","401671889",Philadelphia Eagles,post-season,Avonte Maddox,"21",5,"0","0","0","0","1","0","0"
"4044540","401671889",Philadelphia Eagles,post-season,Isaiah Rodgers,"21",5,"0","0","0","0","1","0","0"
"4426331","401671889",Philadelphia Eagles,post-season,Nolan Smith Jr.,"21",5,"0","0","0","0","0","2","0"
"4685759","401671889",Philadelphia Eagles,post-season,Jalen Carter,"21",5,"0","0","0","0","0","2","0"
"4239947","401671814",Green Bay Packers,regular-season,Isaiah McDuffie,"9",14,"15","4","0","0","0","0","0"
"4379416","401671814",Green Bay Packers,regular-season,Quay Walker,"9",14,"10","6","0","1","0","0","0"
"4259493","401671814",Green Bay Packers,regular-season,Keisean Nixon,"9",14,"10","3","0","0","2","0","0"
"3122752","401671814",Green Bay Packers,regular-season,Kenny Clark,"9",14,"8","5","0","1","0","0","0"
"4241470","401671814",Green Bay Packers,regular-season,Xavier McKinney,"9",14,"7","4","0","0","0","0","0"
"4361791","401671814",Green Bay Packers,regular-season,Devonte Wyatt,"9",14,"4","3","0","0","0","1","0"
"4567224","401671814",Green Bay Packers,regular-season,Colby Wooden,"9",14,"4","3","0","1","0","0","0"
"3932335","401671814",Green Bay Packers,regular-season,Zayne Anderson,"9",14,"4","2","0","0","0","0","0"
"4688930","401671814",Green Bay Packers,regular-season,Javon Bullard,"9",14,"4","1","0","0","0","0","0"
"4046523","401671814",Green Bay Packers,regular-season,Rashan Gary,"9",14,"3","1","1","1","0","2","0"
"3056916","401671814",Green Bay Packers,regular-season,Eric Wilson,"9",14,"3","1","0","0","0","0","0"
"4240612","401671814",Green Bay Packers,regular-season,T.J. Slaton,"9",14,"3","1","0","0","0","0","0"
"4686906","401671814",Green Bay Packers,regular-season,Lukas Van Ness,"9",14,"3","1","0","0","0","0","0"
"4259561","401671814",Green Bay Packers,regular-season,Eric Stokes,"9",14,"3","0","0","0","0","0","0"
"4361776","401671814",Green Bay Packers,regular-season,Brenton Cox Jr.,"9",14,"2","1","0","0","0","0","0"
"4362840","401671814",Green Bay Packers,regular-season,Kingsley Enagbare,"9",14,"2","0","0","0","0","0","0"
"4242996","401671814",Green Bay Packers,regular-season,Arron Mosby,"9",14,"1","1","0","0","0","0","0"
"4430965","401671814",Green Bay Packers,regular-season,Carrington Valentine,"9",14,"1","1","0","0","1","0","0"
"4373423","401671814",Green Bay Packers,regular-season,Karl Brooks,"9",14,"1","0","0","0","0","0","0"
"4569465","401671814",Detroit Lions,regular-season,Jack Campbell,"8",14,"8","3","0","0","0","1","0"
"3051942","401671814",Detroit Lions,regular-season,Al-Quadin Muhammad,"8",14,"4","3","0","0","0","1","0"
"4360383","401671814",Detroit Lions,regular-season,Kerby Joseph,"8",14,"4","3","0","0","0","0","0"
"4692025","401671814",Detroit Lions,regular-season,Brian Branch,"8",14,"3","3","0","1","0","0","0"
"3916923","401671814",Detroit Lions,regular-season,Carlton Davis III,"8",14,"3","2","0","0","1","0","0"
"4039164","401671814",Detroit Lions,regular-season,Myles Adams,"8",14,"3","2","0","0","0","1","0"
"4592837","401671814",Detroit Lions,regular-season,Terrion Arnold,"8",14,"3","2","0","0","0","0","0"
"5144894","401671814",Detroit Lions,regular-season,Trevor Nowaske,"8",14,"3","2","0","0","0","1","0"
"3043168","401671814",Detroit Lions,regular-season,Za'Darius Smith,"8",14,"2","2","1","1","0","1","0"
"2976541","401671814",Detroit Lions,regular-season,Kwon Alexander,"8",14,"2","0","0","0","0","0","0"
"3046779","401671814",Detroit Lions,regular-season,Jared Goff,"8",14,"1","1","0","0","0","0","0"
"3115373","401671814",Detroit Lions,regular-season,Jamal Adams,"8",14,"1","1","0","0","0","0","0"
"3894901","401671814",Detroit Lions,regular-season,Ezekiel Turner,"8",14,"1","1","0","0","0","1","0"
"4591235","401671814",Detroit Lions,regular-season,Mitchell Agude,"8",14,"1","1","0","0","0","0","0"
"2980206","401671814",Detroit Lions,regular-season,Pat O'Connor,"8",14,"1","0","0","0","0","0","0"
"3916074","401671814",Detroit Lions,regular-season,David Long Jr.,"8",14,"1","0","0","0","0","0","0"
"4361662","401671814",Detroit Lions,regular-season,Alim McNeill,"8",14,"1","0","0","0","0","0","0"
"4365457","401671814",Detroit Lions,regular-season,Brodric Martin,"8",14,"1","0","0","0","0","0","0"
"4032481","401671814",Detroit Lions,regular-season,Jonah Williams,"8",14,"0","0","0","0","0","1","0"
"3050073","401671821",Jacksonville Jaguars,regular-season,Foyesade Oluokun,"30",14,"11","6","0","0","0","0","0"
"4243256","401671821",Jacksonville Jaguars,regular-season,Devin Lloyd,"30",14,"8","1","0","0","0","0","0"
"4429168","401671821",Jacksonville Jaguars,regular-season,Antonio Johnson,"30",14,"5","5","0","0","0","0","0"
"4242149","401671821",Jacksonville Jaguars,regular-season,Montaric Brown,"30",14,"5","4","0","0","2","0","0"
"4426448","401671821",Jacksonville Jaguars,regular-season,Jarrian Jones,"30",14,"5","2","1","1","2","1","0"
"3915520","401671821",Jacksonville Jaguars,regular-season,DaVon Hamilton,"30",14,"5","2","0","1","0","0","0"
"4361861","401671821",Jacksonville Jaguars,regular-season,Tyler Lacy,"30",14,"5","1","0","0","0","0","0"
"4426349","401671821",Jacksonville Jaguars,regular-season,Travon Walker,"30",14,"4","3","0","0","0","0","0"
"4379397","401671821",Jacksonville Jaguars,regular-season,Tyson Campbell,"30",14,"3","1","0","0","1","0","0"
"3915239","401671821",Jacksonville Jaguars,regular-season,Josh Hines-Allen,"30",14,"2","2","1","2","0","1","0"
"3915419","401671821",Jacksonville Jaguars,regular-season,Darnell Savage,"30",14,"2","2","0","0","0","0","0"
"2971275","401671821",Jacksonville Jaguars,regular-season,Arik Armstead,"30",14,"2","1","0","0","0","1","0"
"3914151","401671821",Jacksonville Jaguars,regular-season,Josiah Deguara,"30",14,"2","1","0","0","0","0","0"
"4240610","401671821",Jacksonville Jaguars,regular-season,Ventrell Miller,"30",14,"2","1","0","0","0","0","0"
"4361939","401671821",Jacksonville Jaguars,regular-season,Andre Cisco,"30",14,"2","1","0","0","2","0","0"
"4431567","401671821",Jacksonville Jaguars,regular-season,Maason Smith,"30",14,"2","1","0","0","0","0","0"
"3892689","401671821",Jacksonville Jaguars,regular-season,Jeremiah Ledbetter,"30",14,"1","1","0","0","0","0","0"
"4051069","401671821",Jacksonville Jaguars,regular-season,Caleb Johnson,"30",14,"1","1","0","0","0","0","0"
"4429013","401671821",Jacksonville Jaguars,regular-season,Tank Bigsby,"30",14,"1","1","0","0","0","0","0"
"4432620","401671821",Jacksonville Jaguars,regular-season,Parker Washington,"30",14,"1","1","0","0","0","0","0"
"2969920","401671821",Jacksonville Jaguars,regular-season,Ronald Darby,"30",14,"1","0","0","0","0","0","0"
"4430539","401671821",Jacksonville Jaguars,regular-season,Brenton Strange,"30",14,"1","0","0","0","0","0","0"
"3116097","401671821",Tennessee Titans,regular-season,Luke Gifford,"10",14,"11","8","0","1","0","0","0"
"4426817","401671821",Tennessee Titans,regular-season,Jarvis Brownlee Jr.,"10",14,"9","6","0","1","0","0","0"
"4379411","401671821",Tennessee Titans,regular-season,Otis Reese IV,"10",14,"7","4","0","1","1","2","0"
"3042436","401671821",Tennessee Titans,regular-season,Daryl Worley,"10",14,"6","5","0","0","0","0","0"
"4036134","401671821",Tennessee Titans,regular-season,Amani Hooker,"10",14,"6","4","0","0","0","0","0"
"4035369","401671821",Tennessee Titans,regular-season,Jeffery Simmons,"10",14,"5","3","0","1","1","0","0"
"3047495","401671821",Tennessee Titans,regular-season,Sebastian Joseph-Day,"10",14,"5","2","0","0","0","0","0"
"3843843","401671821",Tennessee Titans,regular-season,Arden Key,"10",14,"4","1","0","0","0","1","0"
"4036660","401671821",Tennessee Titans,regular-season,Darrell Baker Jr.,"10",14,"3","3","0","0","0","0","0"
"3052101","401671821",Tennessee Titans,regular-season,Chidobe Awuzie,"10",14,"3","2","0","0","1","0","0"
"3122793","401671821",Tennessee Titans,regular-season,Harold Landry III,"10",14,"2","2","1","1","0","2","0"
"4362117","401671821",Tennessee Titans,regular-season,Keondre Coburn,"10",14,"1","1","0","0","0","0","0"
"4362617","401671821",Tennessee Titans,regular-season,Bryce Oliver,"10",14,"1","1","0","0","0","0","0"
"4429834","401671821",Tennessee Titans,regular-season,Cedric Gray,"10",14,"1","1","0","0","0","0","0"
"4428617","401671821",Tennessee Titans,regular-season,T'Vondre Sweat,"10",14,"0","0","0","0","1","1","0"
"4361331","401671848",New York Jets,regular-season,Jamien Sherwood,"20",14,"18","13","0","2","1","0","0"
"4567979","401671848",New York Jets,regular-season,Brandin Echols,"20",14,"10","9","0","0","1","0","0"
"3045463","401671848",New York Jets,regular-season,Chuck Clark,"20",14,"7","4","0","0","1","0","0"
"3139387","401671848",New York Jets,regular-season,D.J. Reed,"20",14,"6","5","0","0","1","0","0"
"2976540","401671848",New York Jets,regular-season,Jalen Mills,"20",14,"4","1","0","0","0","0","0"
"3117258","401671848",New York Jets,regular-season,Solomon Thomas,"20",14,"3","1","0","1","0","0","0"
"3858271","401671848",New York Jets,regular-season,Ashtyn Davis,"20",14,"3","1","0","0","0","0","0"
"2980504","401671848",New York Jets,regular-season,Haason Reddick,"20",14,"2","2","0","1","0","0","0"
"4240456","401671848",New York Jets,regular-season,Michael Carter II,"20",14,"2","2","0","0","0","0","0"
"3110565","401671848",New York Jets,regular-season,Quincy Williams,"20",14,"2","1","0","0","0","0","0"
"4044144","401671848",New York Jets,regular-season,Kenny Yeboah,"20",14,"2","0","0","0","0","0","0"
"4045299","401671848",New York Jets,regular-season,Marcelino McCrary-Ball,"20",14,"2","0","0","0","0","0","0"
"4240532","401671848",New York Jets,regular-season,Tony Adams,"20",14,"2","0","0","0","0","0","0"
"3915437","401671848",New York Jets,regular-season,Isaiah Oliver,"20",14,"1","1","0","0","0","0","0"
"4040982","401671848",New York Jets,regular-season,Quinnen Williams,"20",14,"1","1","0","0","0","0","0"
"4259491","401671848",New York Jets,regular-season,Javon Kinlaw,"20",14,"1","1","0","0","0","0","0"
"2577637","401671848",New York Jets,regular-season,Sam Eguavoen,"20",14,"1","0","0","0","0","0","0"
"4035537","401671848",New York Jets,regular-season,Kene Nwangwu,"20",14,"1","0","0","0","0","0","0"
"4037521","401671848",New York Jets,regular-season,Chazz Surratt,"20",14,"1","0","0","0","0","0","0"
"4361834","401671848",New York Jets,regular-season,Jarrick Bernard-Converse,"20",14,"1","0","0","0","0","0","0"
"4043130","401671848",Miami Dolphins,regular-season,Jordyn Brooks,"15",14,"9","4","1","1","1","1","0"
"3045465","401671848",Miami Dolphins,regular-season,Kendall Fuller,"15",14,"8","6","0","0","1","0","0"
"15979","401671848",Miami Dolphins,regular-season,Jordan Poyer,"15",14,"7","4","0","0","0","1","0"
"3045251","401671848",Miami Dolphins,regular-season,Anthony Walker Jr.,"15",14,"7","4","0","0","0","0","0"
"3045373","401671848",Miami Dolphins,regular-season,Jalen Ramsey,"15",14,"4","4","0","0","1","0","0"
"4035299","401671848",Miami Dolphins,regular-season,Benito Jones,"15",14,"4","3","0","2","0","0","0"
"3057956","401671848",Miami Dolphins,regular-season,Zach Sieler,"15",14,"4","2","2","2","0","3","0"
"3126352","401671848",Miami Dolphins,regular-season,Da'Shawn Hand,"15",14,"3","3","0","0","0","0","0"
"11284","401671848",Miami Dolphins,regular-season,Calais Campbell,"15",14,"3","1","0","0","0","1","0"
"4373809","401671848",Miami Dolphins,regular-season,Jevon Holland,"15",14,"3","1","0","0","0","0","0"
"3057524","401671848",Miami Dolphins,regular-season,Siran Neal,"15",14,"2","2","0","0","0","0","0"
"4291489","401671848",Miami Dolphins,regular-season,Kader Kohou,"15",14,"2","1","0","0","0","0","0"
"3933407","401671848",Miami Dolphins,regular-season,Quinton Bell,"15",14,"2","0","0","0","0","0","0"
"4035232","401671848",Miami Dolphins,regular-season,Tyrel Dodson,"15",14,"2","0","0","0","0","0","0"
"4431586","401671848",Miami Dolphins,regular-season,Chop Robinson,"15",14,"1","1","0","0","1","0","0"
"2977740","401671848",Miami Dolphins,regular-season,Emmanuel Ogbah,"15",14,"1","0","0","0","0","0","0"
"4365395","401671848",Miami Dolphins,regular-season,Julian Hill,"15",14,"1","0","0","0","0","0","0"
"4379414","401671848",Miami Dolphins,regular-season,Channing Tindall,"15",14,"1","0","0","0","0","0","0"
"3124890","401671648",Atlanta Falcons,regular-season,Kaden Elliss,"1",14,"10","7","1","1","0","2","0"
"3919512","401671648",Atlanta Falcons,regular-season,Jessie Bates III,"1",14,"9","4","0","0","0","0","0"
"2969860","401671648",Atlanta Falcons,regular-season,Justin Simmons,"1",14,"5","3","0","0","0","0","0"
"2969924","401671648",Atlanta Falcons,regular-season,Eddie Goldman,"1",14,"4","3","1","1","0","1","0"
"4401823","401671648",Atlanta Falcons,regular-season,Dee Alford,"1",14,"3","2","0","0","0","0","0"
"4429067","401671648",Atlanta Falcons,regular-season,Clark Phillips III,"1",14,"3","2","0","0","0","0","0"
"4243181","401671648",Atlanta Falcons,regular-season,Nate Landman,"1",14,"3","0","0","0","0","0","0"
"4426412","401671648",Atlanta Falcons,regular-season,Zach Harrison,"1",14,"3","0","0","0","1","0","0"
"3961466","401671648",Atlanta Falcons,regular-season,Matthew Judon,"1",14,"2","2","1","1","0","1","0"
"2576492","401671648",Atlanta Falcons,regular-season,Grady Jarrett,"1",14,"2","2","0","2","0","1","0"
"3128715","401671648",Atlanta Falcons,regular-season,Lorenzo Carter,"1",14,"2","2","0","1","0","0","0"
"4247807","401671648",Atlanta Falcons,regular-season,Troy Andersen,"1",14,"2","2","0","0","0","1","0"
"4002046","401671648",Atlanta Falcons,regular-season,David Onyemata,"1",14,"2","1","0","1","0","0","0"
"4257591","401671648",Atlanta Falcons,regular-season,Arnold Ebiketie,"1",14,"1","1","1","1","1","1","0"
"3056354","401671648",Atlanta Falcons,regular-season,Antonio Hamilton Sr.,"1",14,"1","1","0","0","0","0","0"
"3116726","401671648",Atlanta Falcons,regular-season,Kentavius Street,"1",14,"1","1","0","0","0","0","0"
"4426502","401671648",Atlanta Falcons,regular-season,Drake London,"1",14,"1","1","0","0","0","0","0"
"3052170","401671648",Atlanta Falcons,regular-season,Kevin King,"1",14,"1","0","0","0","0","0","0"
"4035020","401671648",Atlanta Falcons,regular-season,Charlie Woerner,"1",14,"1","0","0","0","0","0","0"
"3728281","401671648",Minnesota Vikings,regular-season,Blake Cashman,"16",14,"7","5","0","0","2","1","0"
"4046537","401671648",Minnesota Vikings,regular-season,Josh Metellus,"16",14,"7","5","0","0","1","0","0"
"4035861","401671648",Minnesota Vikings,regular-season,Camryn Bynum,"16",14,"7","2","0","0","0","0","0"
"2971586","401671648",Minnesota Vikings,regular-season,Fabian Moreau,"16",14,"5","4","0","0","0","0","0"
"14945","401671648",Minnesota Vikings,regular-season,Harrison Smith,"16",14,"5","3","0","1","0","0","0"
"3054026","401671648",Minnesota Vikings,regular-season,Shaquill Griffin,"16",14,"4","4","0","0","0","0","0"
"4360277","401671648",Minnesota Vikings,regular-season,Jalen Redmond,"16",14,"4","4","0","2","2","0","0"
"4565190","401671648",Minnesota Vikings,regular-season,Dallas Turner,"16",14,"3","2","0","0","0","1","0"
"3133487","401671648",Minnesota Vikings,regular-season,Andrew Van Ginkel,"16",14,"3","1","0","0","1","0","0"
"4038999","401671648",Minnesota Vikings,regular-season,Byron Murphy Jr.,"16",14,"3","1","0","0","1","0","0"
"2980097","401671648",Minnesota Vikings,regular-season,Jonathan Bullard,"16",14,"2","2","0","0","0","0","0"
"3050851","401671648",Minnesota Vikings,regular-season,Kamu Grugier-Hill,"16",14,"2","2","0","0","0","0","0"
"3115914","401671648",Minnesota Vikings,regular-season,Jihad Ward,"16",14,"2","2","0","0","0","0","0"
"3863182","401671648",Minnesota Vikings,regular-season,Jerry Tillery,"16",14,"2","2","0","0","0","0","0"
"4360255","401671648",Minnesota Vikings,regular-season,Brian Asamoah II,"16",14,"2","2","0","0","0","0","0"
"3117255","401671648",Minnesota Vikings,regular-season,Harrison Phillips,"16",14,"2","1","0","0","1","0","0"
"3916409","401671648",Minnesota Vikings,regular-season,Jonathan Greenard,"16",14,"2","1","0","0","0","0","0"
"4242436","401671648",Minnesota Vikings,regular-season,Theo Jackson,"16",14,"2","1","0","0","1","0","0"
"4240778","401671648",Minnesota Vikings,regular-season,Jamin Davis,"16",14,"1","1","1","1","0","1","0"
"3122168","401671648",Minnesota Vikings,regular-season,Trent Sherfield Sr.,"16",14,"1","1","0","0","0","0","0"
"4428080","401671648",Minnesota Vikings,regular-season,Gabriel Murphy,"16",14,"1","1","0","0","0","1","0"
"4875564","401671648",Minnesota Vikings,regular-season,Bo Richter,"16",14,"1","0","0","0","0","0","0"
"3886834","401671601",New Orleans Saints,regular-season,Ugo Amadi,"18",14,"8","6","0","0","2","0","0"
"14958","401671601",New Orleans Saints,regular-season,Demario Davis,"18",14,"8","5","0","0","2","1","0"
"3915297","401671601",New Orleans Saints,regular-season,Will Harris,"18",14,"6","5","0","0","1","0","0"
"4241993","401671601",New Orleans Saints,regular-season,Pete Werner,"18",14,"6","5","0","0","0","0","0"
"3121634","401671601",New Orleans Saints,regular-season,Khalen Saunders,"18",14,"5","4","1","1","0","2","0"
"4433975","401671601",New Orleans Saints,regular-season,Kool-Aid McKinstry,"18",14,"4","4","0","0","2","0","0"
"3918310","401671601",New Orleans Saints,regular-season,Carl Granderson,"18",14,"4","3","0","0","1","3","0"
"3115481","401671601",New Orleans Saints,regular-season,J.T. Gray,"18",14,"3","2","0","0","0","0","0"
"4369835","401671601",New Orleans Saints,regular-season,Alontae Taylor,"18",14,"3","2","0","0","1","0","0"
"4076951","401671601",New Orleans Saints,regular-season,Nathan Shepherd,"18",14,"2","1","0","0","0","0","0"
"4426457","401671601",New Orleans Saints,regular-season,Isaiah Foskey,"18",14,"2","1","0","0","0","0","0"
"4428988","401671601",New Orleans Saints,regular-season,Bryan Bresee,"18",14,"1","1","1","1","2","2","0"
"2980453","401671601",New Orleans Saints,regular-season,Jamaal Williams,"18",14,"1","1","0","0","0","0","0"
"4240269","401671601",New Orleans Saints,regular-season,Payton Turner,"18",14,"1","1","0","0","1","0","0"
"4360949","401671601",New Orleans Saints,regular-season,Jordan Howden,"18",14,"1","1","0","0","0","0","0"
"4368350","401671601",New Orleans Saints,regular-season,Rico Payton,"18",14,"1","1","0","0","0","0","0"
"4372758","401671601",New Orleans Saints,regular-season,Kevin Austin Jr.,"18",14,"1","1","0","0","0","0","0"
"13971","401671601",New Orleans Saints,regular-season,Cameron Jordan,"18",14,"1","0","0","0","1","2","0"
"15851","401671601",New Orleans Saints,regular-season,Tyrann Mathieu,"18",14,"1","0","0","0","0","0","0"
"4036335","401671601",New Orleans Saints,regular-season,Cedrick Wilson Jr.,"18",14,"1","0","0","0","0","0","0"
"4241986","401671601",New Orleans Saints,regular-season,Chase Young,"18",14,"1","0","0","0","1","3","0"
"4248047","401671601",New Orleans Saints,regular-season,John Ridgeway III,"18",14,"1","0","0","0","0","0","0"
"4371961","401671601",New York Giants,regular-season,Micah McFadden,"19",14,"11","8","0","5","0","0","0"
"4428072","401671601",New York Giants,regular-season,Darius Muasau,"19",14,"8","7","0","0","0","0","0"
"4686553","401671601",New York Giants,regular-season,Tre Hawkins III,"19",14,"6","4","0","0","2","0","0"
"4240706","401671601",New York Giants,regular-season,Jason Pinnock,"19",14,"6","2","0","0","0","0","0"
"4430261","401671601",New York Giants,regular-season,Tyler Nubin,"19",14,"5","4","0","0","0","0","0"
"4039170","401671601",New York Giants,regular-season,Elijah Garcia,"19",14,"5","1","0","0","0","0","0"
"4426686","401671601",New York Giants,regular-season,Dane Belton,"19",14,"5","1","0","0","0","0","0"
"4035631","401671601",New York Giants,regular-season,Brian Burns,"19",14,"4","2","1","2","0","2","0"
"4426326","401671601",New York Giants,regular-season,Kayvon Thibodeaux,"19",14,"3","2","1","2","0","2","0"
"3120347","401671601",New York Giants,regular-season,Adoree' Jackson,"19",14,"3","2","0","1","1","0","0"
"4035462","401671601",New York Giants,regular-season,Isaiah Simmons,"19",14,"3","2","0","0","0","0","0"
"4240042","401671601",New York Giants,regular-season,Cory Durden,"19",14,"3","2","0","1","0","0","0"
"4429392","401671601",New York Giants,regular-season,Elijah Chatman,"19",14,"3","1","0","1","0","0","0"
"3124086","401671601",New York Giants,regular-season,Greg Stroman Jr.,"19",14,"2","2","0","0","0","0","0"
"3116431","401671601",New York Giants,regular-season,Ty Summers,"19",14,"1","1","0","0","0","0","0"
"4240677","401671601",New York Giants,regular-season,Jordon Riley,"19",14,"1","1","0","1","0","0","0"
"4362227","401671601",New York Giants,regular-season,Bryce Ford-Wheaton,"19",14,"1","1","0","0","0","0","0"
"4243916","401671601",New York Giants,regular-season,Patrick Johnson,"19",14,"1","0","0","0","0","0","0"
"4689674","401671601",New York Giants,regular-season,Art Green,"19",14,"1","0","0","0","0","0","0"
"3040150","401671713",Carolina Panthers,regular-season,Josey Jewell,"29",14,"10","5","1.5","2","0","2","0"
"4362847","401671713",Carolina Panthers,regular-season,Jaycee Horn,"29",14,"6","4","0","0","0","0","0"
"4683815","401671713",Carolina Panthers,regular-season,Trevin Wallace,"29",14,"6","3","0","0","0","0","0"
"3040572","401671713",Carolina Panthers,regular-season,Xavier Woods,"29",14,"5","4","0","0","0","0","0"
"4038849","401671713",Carolina Panthers,regular-season,D.J. Wonnum,"29",14,"5","3","1","0","0","1","0"
"3054857","401671713",Carolina Panthers,regular-season,A'Shawn Robinson,"29",14,"5","2","1.5","1","0","2","0"
"4697636","401671713",Carolina Panthers,regular-season,Chau Smith-Wade,"29",14,"4","3","0","0","0","0","0"
"4241473","401671713",Carolina Panthers,regular-season,LaBryan Ray,"29",14,"4","2","0","0","0","0","0"
"4040613","401671713",Carolina Panthers,regular-season,Jordan Fuller,"29",14,"3","3","0","0","0","0","0"
"2576508","401671713",Carolina Panthers,regular-season,DeShawn Williams,"29",14,"2","1","0","0","0","0","0"
"3917853","401671713",Carolina Panthers,regular-season,Michael Jackson,"29",14,"2","1","0","0","2","0","0"
"4212909","401671713",Carolina Panthers,regular-season,David Moore,"29",14,"1","1","0","0","0","0","0"
"4240623","401671713",Carolina Panthers,regular-season,DJ Johnson,"29",14,"1","1","0","0","0","0","0"
"4256224","401671713",Carolina Panthers,regular-season,Claudin Cherelus,"29",14,"1","1","0","0","0","0","0"
"4362910","401671713",Carolina Panthers,regular-season,Jaden Crumedy,"29",14,"1","1","0","0","0","0","0"
"4426926","401671713",Carolina Panthers,regular-season,Demani Richardson,"29",14,"1","1","0","0","0","0","0"
"4034496","401671713",Carolina Panthers,regular-season,Cam Gill,"29",14,"1","0","0","0","0","0","0"
"4044133","401671713",Carolina Panthers,regular-season,Sam Franklin Jr.,"29",14,"1","0","0","0","0","0","0"
"4258485","401671713",Carolina Panthers,regular-season,Jon Rhattigan,"29",14,"1","0","0","0","0","0","0"
"4422407","401671713",Carolina Panthers,regular-season,Jonathan Harris,"29",14,"1","0","0","0","0","0","0"
"4568439","401671713",Carolina Panthers,regular-season,Amare Barno,"29",14,"1","0","0","0","0","0","0"
"3886601","401671713",Carolina Panthers,regular-season,Shy Tuttle,"29",14,"0","0","0","0","1","0","0"
"4426340","401671713",Philadelphia Eagles,regular-season,Nakobe Dean,"21",14,"12","9","0","0","0","0","0"
"3917657","401671713",Philadelphia Eagles,regular-season,Zack Baun,"21",14,"11","6","1","3","0","2","0"
"15863","401671713",Philadelphia Eagles,regular-season,Darius Slay Jr.,"21",14,"6","5","0","0","2","0","0"
"4034953","401671713",Philadelphia Eagles,regular-season,C.J. Gardner-Johnson,"21",14,"6","3","0","0","2","0","0"
